x,y
0.0,100.0
0.24242424242424243,102.50745874885867
0.48484848484848486,105.71506192096227
0.7272727272727273,107.59047939648737
0.9696969696969697,109.92701565162263
1.2121212121212122,114.91209002212315
1.4545454545454546,115.89794154788696
1.696969696969697,111.56235101673339
1.9393939393939394,119.84784151457995
2.1818181818181817,125.4819873215375
2.4242424242424243,126.41204574071456
2.666666666666667,129.86010777886926
2.909090909090909,118.30108764086638
3.1515151515151514,121.42932257249484
3.393939393939394,140.7368598008828
3.6363636363636367,122.458597521374
3.878787878787879,126.3806633456424
4.121212121212121,133.18644497554567
4.363636363636363,134.33598637261136
4.606060606060606,150.88995062727184
4.848484848484849,147.0752447696837
5.090909090909091,132.6429505230546
5.333333333333334,144.646860915227
5.575757575757576,158.6785932842895
5.818181818181818,161.77377771083638
6.0606060606060606,155.5642413093344
6.303030303030303,150.030408600984
6.545454545454546,172.29992097627044
6.787878787878788,142.25240479160956
7.03030303030303,141.39823528972528
7.272727272727273,140.5602448687711
7.515151515151516,180.878944218592
7.757575757575758,164.8522041792117
8.0,154.98285070500756
8.242424242424242,178.91873660163154
8.484848484848484,161.75249855916974
8.727272727272727,194.67645829824292
8.96969696969697,192.34680877811596
9.212121212121213,171.90958262567133
9.454545454545455,145.87869877735818
9.696969696969697,197.00014021489486
9.93939393939394,163.74293670486028
10.181818181818182,171.44110152625194
10.424242424242424,165.5539315795226
10.666666666666668,200.10959241963639
10.90909090909091,170.8379479771483
11.151515151515152,183.00301465954135
11.393939393939394,193.72536383623327
11.636363636363637,187.10007021414694
11.878787878787879,176.61915885962787
12.121212121212121,211.83930260654893
12.363636363636363,222.80493113549198
12.606060606060606,184.50282117055423
12.84848484848485,175.00147089975076
13.090909090909092,184.1835394203568
13.333333333333334,193.59343104916223
13.575757575757576,167.08513244332462
13.818181818181818,187.8117709861897
14.06060606060606,221.65829170106088
14.303030303030303,163.90043472242553
14.545454545454547,156.65197391700892
14.787878787878789,207.5593922736469
15.030303030303031,197.59804361629364
15.272727272727273,210.55136526163395
15.515151515151516,233.89831850508588
15.757575757575758,205.08470717359342
16.0,185.88704808523246
16.242424242424242,160.0425239814469
16.484848484848484,222.91050538179135
16.727272727272727,224.0406297821399
16.96969696969697,178.49626895927912
17.21212121212121,213.5174444602443
17.454545454545453,187.81707442566983
17.6969696969697,255.79982216261214
17.93939393939394,183.34949005576615
18.181818181818183,244.1237799177693
18.424242424242426,215.91500360146608
18.666666666666668,200.31229739265922
18.90909090909091,200.19022624487852
19.151515151515152,180.860934263268
19.393939393939394,178.90967172871913
19.636363636363637,155.65936992048668
19.87878787878788,192.658999028669
20.12121212121212,223.42440352115662
20.363636363636363,230.88121848887863
20.606060606060606,180.85304311458492
20.848484848484848,266.8542864703488
21.09090909090909,262.2362704985328
21.333333333333336,229.82314171857274
21.575757575757578,227.07256974373394
21.81818181818182,200.7103450176046
22.060606060606062,202.70672701143772
22.303030303030305,165.72352053912203
22.545454545454547,172.77032368242567
22.78787878787879,270.4869357030474
23.03030303030303,188.04577533897987
23.272727272727273,225.30897690946836
23.515151515151516,187.77863517352782
23.757575757575758,184.26359281417464
24.0,189.595285403743
